HOUSEID,PERSONID,R_AGE,R_SEX,EDUC,NUMADLT,VEHID,HHVEHCNT,VEHFUEL,VEHAGE,HOMEOWN,DRVRCNT,HHFAMINC,HHSIZE,URBANSIZE,URBRUR,WRKCOUNT,HOMETYPE,YOUNGCHILD
9000072910,1,46,2,4,2,1,1,1,4,3,1,6,2,5,1,2,3,0
9000072912,2,92,2,4,2,1,1,1,3,2,1,3,2,2,1,0,1,0
9000072928,1,19,2,3,2,1,2,1,13,3,2,1,2,5,1,2,3,0
9000072964,1,28,1,3,2,1,2,1,8,3,2,4,4,6,1,2,1,2
9000072966,1,67,2,7,2,1,2,6,2,2,2,11,2,4,1,1,1,0
9000072972,1,67,2,4,1,1,2,97,15,1,1,6,2,5,1,0,1,0
9000072974,1,35,1,4,2,2,2,6,1,3,2,5,2,2,1,2,3,0
9000072993,1,75,1,6,2,1,3,1,1,2,2,11,2,5,1,0,1,0
9000072995,1,60,2,5,1,1,1,1,4,3,1,11,1,2,1,1,1,0
9000073000,1,37,1,8,2,2,2,1,6,3,2,6,6,4,1,1,1,1
9000073003,1,53,2,5,1,1,1,1,1,4,1,7,1,4,1,1,3,0
9000073006,2,63,1,4,2,2,2,1,2,1,2,7,2,4,1,2,1,0
9000073008,1,60,1,6,2,2,2,1,10,1,2,8,2,6,2,0,1,0
9000073029,1,26,2,5,1,1,1,1,5,1,1,5,1,1,1,1,2,0
9000073040,1,63,2,6,1,3,4,1,3,1,1,7,1,6,2,1,1,0
9000073041,1,68,2,3,1,1,1,1,7,3,1,4,1,2,1,0,3,0
9000073049,2,40,1,3,2,2,2,1,17,1,2,10,4,5,1,2,1,1
9000073063,1,92,1,6,2,2,3,1,3,2,2,6,2,2,1,1,1,0
9000073074,1,72,1,7,2,1,2,1,1,1,2,7,2,3,1,0,1,0
9000073094,1,62,2,7,2,1,4,1,15,2,2,9,2,6,2,0,1,0
9000073097,1,75,1,8,2,1,2,1,7,2,2,11,2,5,1,0,1,0
9000073141,2,68,1,3,2,1,1,1,20,1,2,3,2,6,2,0,1,0
9000073146,1,73,1,6,2,2,2,1,1,1,2,8,2,6,2,1,1,0
9000073153,1,28,2,4,2,1,2,1,4,3,2,3,2,6,1,0,1,0
9000073165,1,39,2,7,2,2,3,1,1,2,2,8,2,6,2,2,1,0
9000073166,2,42,1,3,2,1,2,1,1,1,2,8,2,6,2,2,1,0
9000073176,2,72,2,3,2,1,2,1,3,2,2,4,2,5,1,0,1,0
9000073177,1,33,1,4,2,1,1,1,7,3,2,10,2,5,1,1,3,0
9000073179,1,68,1,4,4,1,2,1,14,3,2,3,6,2,1,0,5,2
9000073194,1,64,1,4,2,2,2,1,7,3,2,8,2,4,1,0,1,0
9000073216,1,40,1,8,2,1,2,6,7,2,2,9,4,3,1,2,1,2
9000073220,1,63,1,6,2,2,2,1,18,2,2,2,2,3,1,0,1,0
9000073226,1,26,2,6,2,1,2,1,4,1,2,8,2,2,1,2,1,0
9000073232,1,67,-7,3,1,1,3,1,6,2,1,8,1,1,1,0,1,0
9000073237,1,62,1,6,2,1,2,1,3,2,2,11,2,2,1,0,1,0
9000073241,1,69,2,4,1,1,1,1,4,2,1,4,1,2,1,0,1,0
9000073245,1,52,2,6,3,2,3,1,10,3,3,2,3,5,1,3,3,0
9000073246,2,78,1,8,2,2,2,1,3,2,2,9,2,4,1,0,1,0
9000073272,1,49,1,6,2,2,2,1,14,1,2,11,4,4,1,1,1,0
9000073275,1,80,2,7,2,1,2,1,6,3,2,6,2,5,1,1,1,0
9000073283,1,74,1,2,2,1,1,1,4,4,2,7,2,4,1,0,1,0
9000073284,1,71,1,4,1,1,2,1,4,2,1,6,1,3,1,0,1,0
9000073300,1,34,2,7,1,1,1,1,1,3,1,6,1,5,1,1,2,0
9000073324,1,51,1,5,5,2,3,1,3,1,3,9,6,2,1,3,1,0
9000073327,1,22,1,6,7,5,7,1,3,3,7,3,7,1,1,5,1,0
9000073337,1,29,1,6,2,4,4,1,7,3,2,7,2,1,1,2,2,0
9000073341,1,63,1,8,1,1,1,1,8,1,1,8,1,4,1,0,3,0
9000073352,1,41,2,7,2,1,2,1,1,1,2,8,3,1,1,0,1,0
9000073398,1,33,2,8,1,1,1,6,15,3,1,3,1,4,1,0,3,0
9000073403,2,45,2,8,2,2,2,1,6,1,2,11,2,6,2,2,1,0
9000073406,1,39,1,8,2,1,2,1,3,1,2,10,4,2,1,2,1,0
9000073412,1,66,1,4,1,1,2,1,3,1,1,6,1,2,1,1,1,0
9000073413,3,84,2,3,3,2,2,1,9,1,2,9,3,6,2,2,1,0
9000073444,1,60,1,6,2,1,1,1,20,1,2,7,2,5,1,2,1,0
9000073447,1,68,1,6,2,1,2,1,5,1,2,10,2,4,1,1,1,0
9000073451,1,25,1,6,2,2,2,1,3,1,2,6,2,5,1,2,1,0
9000073472,2,67,1,6,4,3,4,1,2,1,3,6,4,5,1,1,1,0
9000073475,1,73,2,4,1,1,1,1,23,1,1,4,1,6,2,1,4,0
9000073488,1,75,2,7,1,1,1,1,1,1,1,10,1,3,1,1,1,0
9000073489,2,50,2,6,2,1,3,1,1,1,2,8,2,4,1,2,2,0
9000073528,1,71,2,6,1,1,1,1,7,1,1,3,1,6,1,0,1,0
9000073529,2,53,1,4,3,1,2,1,7,3,2,9,3,2,1,3,4,0
9000073533,1,65,2,5,2,1,2,1,1,1,2,5,2,6,2,2,1,0
9000073538,1,68,1,7,2,2,2,1,5,1,2,6,2,6,2,0,1,0
9000073546,1,64,1,5,2,2,2,1,7,1,2,10,2,6,1,1,1,0
9000073548,1,59,2,3,1,1,1,1,1,1,1,6,1,5,1,0,1,0
9000073551,2,57,2,4,3,1,1,1,5,3,4,6,8,5,1,3,1,0
9000073569,1,50,2,4,1,1,1,1,19,4,1,5,1,6,2,0,5,0
9000073592,1,64,1,5,2,1,1,1,23,2,1,1,2,6,2,0,4,0
9000073599,1,65,2,6,1,3,3,1,1,2,1,7,1,5,1,0,1,0
9000073601,1,75,1,8,2,2,2,1,2,2,2,8,2,5,1,0,1,0
9000073615,1,36,1,6,2,1,1,1,11,3,2,6,2,4,1,2,3,0
9000073620,1,48,2,5,2,2,2,1,6,1,2,7,2,6,2,0,1,0
9000073636,1,60,2,4,1,2,2,1,23,1,1,7,1,6,2,1,1,0
9000073637,1,76,1,7,1,1,1,1,6,2,1,7,1,6,2,0,1,0
9000073640,1,55,2,8,2,1,2,1,3,2,2,11,2,6,2,2,1,0
9000073644,1,46,1,4,1,1,1,1,20,3,1,5,1,5,1,1,3,0
9000073647,2,76,2,4,2,2,2,1,5,2,2,9,2,2,1,0,1,0
9000073658,1,77,1,4,2,1,1,1,4,2,2,6,2,2,1,1,2,0
9000073673,2,65,2,6,4,1,3,6,2,2,3,8,4,4,1,4,1,0
9000073676,1,47,2,7,2,2,2,1,2,1,2,11,4,3,1,1,1,1
9000073682,1,51,2,6,3,1,3,1,4,1,3,-7,3,5,1,2,1,0
9000073693,1,65,1,6,2,2,2,1,6,2,2,11,2,6,2,0,1,0
9000073705,1,41,2,7,1,1,1,1,12,1,1,5,4,6,1,1,1,1
9000073710,1,60,1,6,1,1,1,1,13,1,1,7,1,5,1,1,1,0
9000073758,1,53,1,8,3,1,2,1,4,3,3,10,3,1,1,1,3,0
9000073759,1,31,1,6,2,1,2,1,9,1,2,10,2,5,1,2,1,0
9000073779,1,39,2,8,2,2,2,1,1,1,2,11,6,6,2,2,1,2
9000073788,3,92,2,1,3,1,1,1,1,2,2,6,3,6,1,0,1,0
9000073800,1,66,2,3,1,2,2,1,17,3,1,-7,1,5,1,0,1,0
9000073815,1,55,2,6,1,1,1,1,6,2,1,4,3,6,2,0,4,0
9000073825,1,58,2,5,1,1,2,2,7,1,1,3,1,2,1,1,1,0
9000073827,1,30,1,6,1,1,1,1,1,3,1,6,1,4,1,1,3,0
9000073830,1,62,1,7,3,1,4,1,3,2,3,8,3,6,2,2,1,0
9000073841,1,73,1,6,2,1,2,1,9,1,2,8,2,5,1,0,1,0
9000073848,2,58,2,4,2,1,2,1,10,3,2,7,2,5,1,1,3,0
9000073852,1,74,2,5,2,1,2,1,1,1,2,10,2,5,1,1,1,0
9000073856,1,52,1,4,2,1,2,2,4,2,2,10,2,6,1,2,1,0
9000073860,2,75,2,6,2,2,2,6,1,2,2,8,2,5,1,0,1,0
9000073868,1,85,1,5,2,1,4,1,8,2,2,9,2,5,1,0,1,0
9000073884,2,50,2,4,2,2,3,1,3,1,3,8,4,5,1,3,1,0
9000073889,1,66,1,7,2,2,2,1,4,1,2,9,2,5,1,0,1,0
9000073893,2,80,1,2,2,1,1,1,3,2,2,4,2,5,1,0,4,0
9000073897,1,80,1,4,2,1,2,1,9,1,2,6,2,6,2,0,1,0
9000073898,1,41,1,3,2,2,2,1,1,1,2,6,4,5,1,0,1,0
9000073905,2,79,1,3,2,2,4,1,12,2,2,7,2,5,1,0,1,0
9000073911,1,41,1,4,1,1,1,1,18,3,1,6,1,2,1,1,3,0
9000073913,1,55,2,2,1,1,1,1,17,3,1,1,1,6,1,0,3,0
9000073925,1,69,1,6,2,1,2,1,1,2,2,7,2,3,1,0,1,0
9000073939,1,52,2,6,1,1,1,1,7,1,1,7,1,4,1,1,2,0
9000073952,1,25,1,6,1,1,1,1,12,3,1,7,1,5,1,1,3,0
9000073956,1,67,2,4,2,1,3,1,8,1,2,9,2,6,2,2,1,0
9000073975,1,75,1,5,2,2,2,1,2,2,2,10,2,4,1,0,2,0
9000073978,1,68,2,6,2,1,2,1,8,2,2,5,2,3,1,0,1,0
9000073990,1,40,1,6,2,2,4,1,1,1,4,11,6,6,1,1,1,0
9000073993,1,68,1,5,2,1,5,1,1,2,2,8,2,6,2,0,1,0
9000073996,1,71,1,7,2,1,2,1,3,2,2,10,2,4,1,0,1,0
9000074001,1,58,1,6,4,3,4,1,4,2,4,10,4,4,1,4,1,0
9000074006,2,26,1,3,2,1,2,1,6,3,2,6,2,5,1,2,3,0
9000074014,2,67,1,4,2,1,3,1,19,2,2,8,3,2,1,1,1,0
9000074016,1,78,1,6,3,2,2,6,8,2,2,6,3,2,1,2,1,0
9000074037,1,78,2,3,1,1,2,1,5,2,1,4,1,2,1,0,2,0
9000074043,1,59,1,6,2,2,2,1,3,1,2,9,4,4,1,2,1,0
9000074050,1,43,1,6,2,1,3,1,14,1,2,11,4,4,1,0,1,0
9000074080,1,60,1,7,2,2,2,1,2,2,2,-7,2,6,2,1,2,0
9000074082,1,49,1,7,2,2,2,-9,8,1,2,10,7,2,1,1,1,0
9000074083,1,65,1,8,2,1,2,1,7,1,2,10,2,1,1,2,2,0
9000074085,2,72,1,5,2,1,1,1,18,1,1,10,2,5,1,0,2,0
9000074096,1,57,1,6,1,1,1,1,3,3,1,8,1,4,1,1,3,0
9000074105,2,39,1,3,2,1,1,1,4,3,2,7,3,6,2,0,1,1
9000074117,2,51,2,2,2,1,1,1,12,3,1,1,2,1,1,0,1,0
9000074118,1,41,1,4,2,1,2,1,4,1,2,11,3,5,1,2,1,0
9000074125,1,74,1,6,2,1,3,1,4,1,2,6,2,5,1,0,1,0
9000074135,3,92,1,3,3,1,3,1,1,1,3,8,3,6,1,0,1,0
9000074144,1,23,2,6,2,1,1,1,9,3,2,6,2,5,1,2,3,0
9000074147,1,67,1,8,2,1,2,6,7,2,2,11,2,2,1,1,1,0
9000074168,1,52,1,6,1,1,1,1,5,2,1,8,1,4,1,1,3,0
9000074185,2,45,1,6,2,2,2,1,2,1,2,11,4,1,1,2,1,0
9000074225,4,53,1,8,4,1,4,1,1,1,4,11,4,6,2,2,1,0
9000074239,1,71,2,4,2,1,2,1,4,1,2,7,2,6,2,1,1,0
9000074247,1,76,1,4,1,1,1,1,9,2,1,5,1,6,2,0,4,0
9000074255,2,35,2,6,2,1,2,1,8,1,2,7,5,2,1,2,1,1
9000074257,1,69,1,5,1,2,2,1,1,1,1,9,1,5,1,0,1,0
9000074261,2,56,1,6,4,3,3,1,4,1,3,11,4,2,1,3,1,0
9000074264,1,58,2,5,2,2,2,1,6,1,2,6,2,5,1,1,1,0
9000074269,1,66,2,4,1,1,1,1,4,3,1,2,1,1,1,0,3,0
9000074270,1,53,1,6,3,3,3,6,2,1,3,-7,4,6,2,2,1,0
9000074272,1,79,1,3,2,2,2,1,7,2,2,4,2,5,1,0,1,0
9000074281,1,84,1,7,1,1,1,6,12,2,1,6,1,2,1,0,1,0
9000074285,1,40,1,6,2,3,3,1,9,2,2,6,2,4,1,1,2,0
9000074303,1,21,2,3,1,1,1,1,15,3,1,1,1,1,1,0,3,0
9000074305,1,82,2,3,1,1,1,1,5,2,1,3,1,6,2,0,1,0
9000074323,2,31,1,4,2,1,3,1,6,1,2,8,5,6,2,2,1,1
9000074332,1,48,1,6,2,1,2,1,3,3,2,8,2,3,1,2,3,0
9000074336,1,71,1,7,2,2,2,1,6,2,2,8,2,3,1,0,1,0
9000074349,1,72,2,6,1,1,1,1,15,4,1,6,1,6,2,0,5,0
9000074351,2,63,1,4,2,2,2,1,17,2,2,4,2,1,1,0,1,0
9000074353,1,41,1,7,2,1,2,5,4,1,2,11,4,3,1,2,1,1
9000074370,1,60,1,5,2,1,3,1,5,1,2,7,2,2,1,2,1,0
9000074382,1,80,1,7,3,2,2,1,5,1,3,8,3,4,1,1,1,0
9000074395,2,78,1,7,3,1,2,1,9,1,2,3,3,5,1,0,1,0
9000074403,1,45,1,6,1,1,1,6,8,2,1,8,1,4,1,1,1,0
9000074415,1,65,2,7,1,1,1,1,1,2,1,4,1,3,1,0,1,0
9000074416,1,49,2,7,1,3,3,1,2,1,3,8,5,4,1,2,1,0
9000074425,1,76,2,7,1,1,1,1,40,2,1,8,3,5,1,0,1,0
9000074427,1,76,1,8,2,2,2,1,4,2,2,6,2,4,1,0,1,0
9000074431,2,47,2,6,2,1,3,1,1,1,2,11,5,5,1,2,1,0
9000074434,1,34,2,7,2,1,2,1,13,1,2,10,2,5,1,1,1,0
9000074440,2,37,1,5,2,2,3,1,3,1,2,10,2,6,2,2,1,0
9000074454,1,51,1,4,3,1,3,1,1,1,3,11,3,6,2,2,1,0
9000074455,2,68,1,6,2,2,2,1,13,3,1,4,2,3,1,1,3,0
9000074456,1,31,2,8,2,1,2,1,2,1,2,11,3,4,1,2,1,1
9000074460,1,54,2,7,2,2,2,1,1,1,1,7,2,4,1,1,1,0
9000074472,1,92,2,5,1,1,1,1,8,3,1,6,1,4,1,0,3,0
9000074475,2,65,1,3,2,2,2,2,15,2,2,1,2,6,2,1,1,0
9000074480,1,84,1,7,2,1,1,1,9,1,1,6,2,3,1,0,3,0
9000074486,1,61,1,5,2,1,1,1,25,1,2,10,3,5,1,1,3,1
9000074490,1,69,2,5,2,1,2,1,1,2,2,3,2,5,1,2,1,0
9000074500,1,19,1,3,1,1,1,1,2,3,1,3,1,6,1,1,3,0
9000074511,1,31,2,7,1,1,1,1,1,1,1,6,1,5,1,1,1,0
9000074519,1,64,1,5,2,1,4,1,1,1,2,11,2,4,1,0,1,0
9000074524,1,58,2,1,1,1,1,1,10,3,1,1,1,4,1,1,3,0
9000074532,3,55,1,1,3,1,1,1,17,3,1,6,5,2,1,1,1,0
9000074560,2,70,1,3,2,1,1,1,9,4,2,5,2,6,2,1,4,0
9000074593,1,65,1,6,3,4,4,1,4,2,3,11,3,6,1,2,1,0
9000074595,2,80,1,3,2,1,1,1,4,2,1,4,2,6,2,1,1,0
9000074602,2,49,2,6,2,2,2,1,5,1,2,10,4,2,1,2,1,0
9000074607,1,78,1,8,2,1,2,1,3,2,2,8,2,1,1,0,1,0
9000074608,1,30,1,6,2,1,2,1,3,2,2,9,2,4,1,2,2,0
9000074610,1,41,1,5,2,1,2,1,5,1,2,7,7,6,2,2,1,2
9000074618,2,75,1,3,2,1,2,2,8,1,2,7,2,3,1,0,1,0
9000074620,2,87,2,4,3,4,4,1,1,1,3,10,3,2,1,2,1,0
9000074621,1,36,1,7,2,1,2,1,11,1,2,10,2,5,1,2,3,0
9000074639,1,92,1,3,1,1,1,1,11,2,1,6,1,6,2,0,1,0
9000074645,1,50,1,8,2,2,2,1,3,1,2,6,3,6,2,2,1,0
9000074648,1,74,1,4,2,2,2,1,1,2,2,11,2,5,1,0,1,0
9000074649,1,62,2,4,2,1,4,1,5,1,2,7,2,6,2,0,1,0
9000074661,1,80,1,3,2,1,1,-9,2,2,2,5,2,3,1,0,1,0
9000074669,1,60,-7,6,2,2,2,1,3,2,2,9,2,1,1,2,1,0
9000074671,1,79,2,3,1,1,1,1,9,3,1,5,1,6,1,0,1,0
9000074681,1,59,2,6,1,1,1,1,11,3,1,7,1,5,1,1,3,0
9000074685,1,65,1,4,1,1,1,1,13,1,1,5,1,6,1,0,2,0
9000074696,1,70,1,6,1,1,1,1,6,2,1,5,1,6,2,0,1,0
9000074709,2,65,1,3,3,2,3,1,3,1,3,8,3,4,1,1,1,0
9000074710,1,58,1,5,1,2,2,1,11,2,1,7,1,6,2,1,1,0
9000074728,1,65,2,4,1,1,1,1,6,2,1,6,1,5,1,0,2,0
9000074736,1,53,2,3,4,2,2,1,18,3,2,2,5,5,1,0,1,1
9000074759,2,67,1,6,2,1,2,1,4,2,2,11,2,5,1,0,1,0
9000074764,1,62,2,7,1,1,1,6,1,4,1,6,1,6,1,1,1,0
9000074784,1,48,1,6,1,1,1,1,24,2,1,1,1,5,1,0,1,0
9000074803,1,37,2,6,1,1,1,1,9,1,1,7,1,5,1,1,1,0
9000074806,2,80,2,3,3,1,1,1,14,3,1,5,3,6,1,1,1,0
9000074807,1,54,2,5,1,1,1,1,7,2,1,6,1,5,1,1,1,0
9000074808,1,29,1,4,2,1,1,1,8,1,1,1,4,5,1,0,2,1
9000074812,1,62,1,5,3,1,3,1,4,2,3,11,3,6,2,2,1,0
9000074814,3,68,1,3,3,1,2,1,3,3,2,7,6,4,1,1,3,2
9000074829,1,45,2,7,2,1,2,1,1,1,2,7,3,5,1,2,1,0
9000074837,2,58,2,3,2,1,1,1,18,3,2,3,2,3,1,1,2,0
9000074840,2,55,2,8,2,1,3,6,10,1,2,7,4,4,1,1,2,0
9000074841,1,35,1,8,1,1,1,1,4,3,1,6,1,4,1,1,3,0
9000074864,1,25,2,6,1,1,1,1,19,3,1,1,1,1,1,0,3,0
9000074873,1,92,1,4,1,1,1,1,17,1,1,4,1,2,1,0,1,0
9000074888,2,66,2,3,2,2,5,1,4,1,2,8,2,6,2,0,1,0
9000074895,1,54,1,6,2,1,2,1,6,1,3,10,4,2,1,3,1,0
9000074904,1,63,1,6,2,3,3,1,4,2,2,8,2,4,1,1,1,0
9000074925,2,78,2,4,2,2,2,1,1,2,2,6,2,6,1,0,1,0
9000074932,2,65,2,5,2,1,2,2,2,2,2,10,2,3,1,2,1,0
9000074934,2,42,1,4,2,2,2,1,2,1,2,11,4,4,1,1,1,0
9000074937,3,80,2,2,5,1,1,1,12,2,3,4,5,6,2,0,1,0
9000074983,1,47,1,7,2,1,1,1,11,3,1,6,2,5,1,2,1,0
9000074992,1,55,1,7,2,1,1,1,5,1,2,11,4,4,1,2,3,0
9000074999,2,80,1,3,2,1,1,1,2,2,1,4,2,6,2,0,1,0
9000075011,1,54,1,6,1,1,1,1,2,1,1,8,1,5,1,1,1,0
9000075020,2,67,2,8,2,2,2,1,7,2,2,11,2,3,1,2,1,0
9000075021,2,73,2,8,2,2,2,1,8,2,2,7,2,3,1,0,1,0
9000075024,1,73,1,6,2,1,5,1,3,2,2,7,2,6,2,1,1,0
9000075037,2,92,2,6,2,1,1,1,4,2,1,9,2,4,1,1,1,0
9000075043,1,53,2,6,1,1,1,1,5,1,1,8,1,5,1,1,1,0
9000075046,2,77,2,7,2,2,2,1,3,3,2,8,2,2,1,0,3,0
9000075065,1,82,1,4,1,1,1,1,24,3,1,3,1,5,1,0,3,0
9000075074,1,39,2,4,3,1,2,1,14,3,2,3,3,3,1,3,1,0
9000075089,1,73,2,6,2,2,2,1,10,2,1,4,2,4,1,0,1,0
9000075102,2,65,1,5,2,1,2,1,3,1,2,9,2,1,1,2,1,0
9000075108,2,45,1,7,2,2,2,1,3,1,2,11,4,5,1,2,1,0
9000075111,1,71,1,6,2,1,1,1,8,3,2,6,2,2,1,0,2,0
9000075119,1,67,2,3,4,2,2,1,10,3,2,5,5,6,1,1,1,1
9000075120,2,33,1,6,2,2,2,1,7,1,2,7,2,5,1,1,1,0
9000075129,2,60,2,3,3,3,4,1,2,1,3,8,3,6,2,2,1,0
9000075133,2,53,1,2,2,4,4,1,12,2,2,6,2,3,1,1,4,0
9000075136,1,27,1,3,2,2,2,1,6,3,2,5,5,6,2,2,1,1
9000075137,1,75,2,8,1,1,1,1,4,1,1,7,1,5,1,0,2,0
9000075150,1,31,2,7,1,1,1,1,9,3,1,7,1,5,1,1,3,0
9000075162,1,30,1,6,2,1,3,1,2,3,2,11,2,4,1,2,2,0
9000075175,1,69,1,6,2,1,1,1,5,2,2,6,2,4,1,0,2,0
9000075176,1,66,1,6,2,2,2,6,4,3,2,7,2,4,1,2,2,0
9000075187,1,76,2,7,2,2,2,5,13,2,2,10,2,5,1,1,2,0
9000075191,1,69,1,5,2,1,2,1,3,2,2,-7,2,4,1,1,1,0
9000075192,1,61,2,5,3,2,4,1,11,1,3,10,4,6,2,2,1,0
9000075195,2,59,1,4,2,3,3,1,8,1,2,9,2,2,1,1,1,0
9000075202,1,53,1,4,2,1,2,1,4,1,2,11,2,4,1,2,2,0
9000075203,1,52,2,5,2,1,1,1,1,3,1,4,2,1,1,1,3,0
9000075212,2,29,1,3,2,3,4,1,11,1,2,9,2,6,2,1,1,0
9000075214,1,75,1,7,2,1,1,6,1,3,1,9,2,5,1,0,3,0
9000075215,2,62,1,6,2,1,3,1,4,2,2,11,2,6,1,0,1,0
9000075219,1,77,1,7,2,1,2,1,8,2,2,8,2,2,1,1,1,0
9000075221,2,40,2,7,2,2,2,1,6,1,2,7,4,5,1,2,1,0
9000075223,1,53,1,6,1,1,1,2,9,4,1,6,1,4,1,1,3,0
9000075225,1,33,2,4,2,1,1,1,14,4,1,1,2,6,2,2,4,0
9000075234,1,58,1,6,1,1,1,1,3,1,1,6,1,3,1,1,1,0
9000075245,2,59,1,4,3,2,2,1,3,2,2,6,3,2,1,2,1,0
9000075253,1,85,1,3,2,1,1,1,20,2,2,-7,2,5,1,0,1,0
9000075254,1,67,1,6,2,1,7,1,6,1,2,8,2,6,2,0,1,0
9000075285,1,72,1,6,2,1,2,1,4,1,2,7,2,5,1,2,1,0
9000075286,1,58,1,2,1,1,1,1,24,3,1,1,1,2,1,0,3,0
9000075288,4,73,1,5,4,1,3,1,5,2,4,11,4,4,1,2,1,0
9000075293,2,85,1,4,2,1,1,1,3,1,2,4,2,4,1,0,1,0
9000075296,1,42,2,5,1,1,1,1,5,3,1,7,1,1,1,1,3,0
9000075299,1,32,2,3,2,2,2,5,1,1,2,8,4,6,2,1,1,1
9000075317,1,35,1,4,1,1,1,1,9,1,1,5,1,6,2,0,4,0
9000075360,1,42,1,7,1,1,1,1,9,3,1,7,1,5,1,1,3,0
9000075361,1,72,2,7,1,2,2,1,4,1,1,6,1,4,1,0,1,0
9000075372,1,73,2,3,1,1,1,1,9,1,1,2,1,6,1,0,1,0
9000075382,1,22,2,5,2,1,1,1,17,3,2,2,2,4,1,1,3,0
9000075392,1,42,1,8,2,2,2,1,1,1,2,11,5,6,2,2,1,0
9000075435,1,28,1,6,1,1,1,97,15,3,1,2,1,6,1,0,3,0
9000075440,1,60,2,6,2,1,2,1,10,3,2,7,2,6,1,1,3,0
9000075465,1,47,2,7,3,3,3,1,3,1,3,11,5,4,1,2,1,0
9000075483,2,56,1,1,2,1,1,1,8,2,2,6,2,2,1,2,4,0
9000075487,1,56,1,7,1,1,1,1,18,4,1,1,1,2,1,0,2,0
9000075512,1,63,1,6,2,3,3,1,12,2,2,8,2,2,1,1,1,0
9000075514,2,50,1,5,2,1,3,1,1,1,2,10,3,6,2,2,1,0
9000075516,2,52,1,3,2,1,1,1,30,1,1,5,2,5,1,1,1,0
9000075526,1,57,1,6,3,4,4,2,2,2,3,9,3,5,1,1,1,0
9000075538,1,43,2,6,3,1,1,1,13,1,2,5,8,2,1,2,1,0
9000075541,1,36,1,8,2,1,2,1,5,1,2,10,4,2,1,2,1,0
9000075547,1,74,2,4,2,2,2,2,1,1,2,4,2,6,2,0,1,0
9000075550,1,63,1,3,1,1,1,1,11,2,1,2,1,6,2,0,4,0
9000075557,2,74,2,6,2,2,2,1,3,2,2,7,2,5,1,0,1,0
9000075560,1,82,2,7,1,1,1,1,2,2,1,6,1,6,2,0,1,0
9000075573,1,64,1,5,4,3,3,1,4,1,4,7,4,1,1,4,1,0
9000075591,1,48,2,7,5,1,5,1,2,1,6,8,7,6,1,3,1,0
9000075600,1,36,2,6,1,1,1,1,5,3,0,9,3,3,1,0,1,0
9000075601,1,76,1,6,2,1,2,1,6,2,2,6,2,5,1,0,1,0
9000075602,1,49,1,6,2,2,2,1,9,2,1,9,3,4,1,2,1,0
9000075603,1,42,1,6,2,1,2,1,7,1,2,10,4,1,1,1,1,0
9000075607,1,63,1,4,1,1,2,5,4,2,1,11,1,6,1,0,1,0
9000075621,1,39,1,4,2,2,2,1,14,1,2,6,3,6,2,1,1,1
9000075626,4,48,2,8,2,2,2,1,1,1,2,11,4,5,1,2,1,0
9000075635,1,81,1,4,2,1,3,1,1,2,2,9,2,6,1,1,1,0
9000075640,1,60,1,7,2,2,2,1,4,1,2,11,2,4,1,2,1,0
9000075644,1,20,1,6,4,1,4,1,2,3,4,6,4,1,1,1,2,0
9000075652,1,55,2,4,1,1,1,1,3,3,1,6,1,1,1,1,3,0
9000075662,1,49,2,6,2,2,3,1,2,1,2,6,2,3,1,2,1,0
9000075670,1,31,1,8,2,1,2,1,5,1,2,9,2,4,1,2,2,0
9000075673,1,68,1,6,2,1,2,1,6,2,2,6,2,5,1,0,3,0
9000075685,1,33,1,7,2,2,3,1,4,3,2,7,4,6,1,1,1,2
9000075695,1,50,1,6,3,4,4,5,3,1,3,9,4,3,1,3,1,0
9000075698,2,31,1,6,2,2,2,1,6,1,2,9,2,5,1,2,1,0
9000075721,1,73,1,4,2,2,2,1,5,2,2,5,2,6,2,0,1,0
9000075723,1,72,1,5,3,3,3,1,3,1,3,6,3,6,1,2,1,0
9000075726,1,58,2,2,2,1,1,1,15,3,2,2,2,6,2,0,2,0
9000075747,1,87,1,7,2,1,2,1,11,1,2,7,2,6,2,0,1,0
9000075749,2,75,1,7,2,1,2,1,15,1,2,6,2,2,1,1,1,0
9000075750,1,50,2,4,1,1,1,1,3,3,1,7,1,1,1,1,1,0
9000075770,1,74,1,5,2,1,1,1,8,1,2,5,2,6,2,0,1,0
9000075772,1,60,2,4,1,1,1,1,13,4,1,3,1,4,1,0,3,0
9000075774,1,50,2,7,2,3,3,1,6,2,2,7,2,6,2,2,1,0
9000075778,1,78,1,3,2,2,2,1,11,4,2,-7,2,6,2,0,1,0
9000075779,1,75,2,8,3,2,2,1,1,1,3,10,3,3,1,2,1,0
9000075784,2,59,2,7,2,2,2,1,4,2,2,10,2,1,1,2,1,0
9000075787,1,55,2,7,1,1,1,1,1,1,1,3,1,4,1,1,2,0
9000075788,1,34,2,6,1,1,1,1,4,1,1,10,1,5,1,1,1,0
9000075789,1,60,1,6,2,1,3,4,1,2,2,11,4,4,1,1,1,0
9000075800,1,67,2,7,2,1,2,1,12,1,2,9,2,4,1,1,1,0
9000075812,1,73,1,3,2,2,3,1,1,2,2,5,2,3,1,0,1,0
9000075818,2,73,1,4,2,2,2,1,7,2,2,-7,2,5,1,0,1,0
9000075819,2,69,1,4,2,1,2,1,27,3,2,3,2,3,1,0,4,0
